"No.","Time","Source","Destination","Protocol","Length","Info"
"1419","0.243629","192.168.56.201","192.168.56.115","MySQL","145","Login Request user=mysql db=mysql "
"1420","0.243794","192.168.56.115","192.168.56.201","TCP","60","3306  >  6239 [ACK] Seq=79 Ack=92 Win=64256 Len=0"
"1421","0.243888","192.168.56.115","192.168.56.201","MySQL","136","Response  Error 1045 "
"1422","0.243905","192.168.56.115","192.168.56.201","TCP","60","3306  >  6239 [FIN, ACK] Seq=161 Ack=92 Win=64256 Len=0"
"1423","0.243920","192.168.56.201","192.168.56.115","TCP","54","6239  >  3306 [ACK] Seq=92 Ack=162 Win=2102016 Len=0"
"1424","0.243949","192.168.56.201","192.168.56.115","TCP","54","6239  >  3306 [FIN, ACK] Seq=92 Ack=162 Win=2102016 Len=0"
"1425","0.244120","192.168.56.115","192.168.56.201","TCP","60","3306  >  6239 [ACK] Seq=162 Ack=93 Win=64256 Len=0"
"1426","0.244255","192.168.56.201","192.168.56.115","TCP","66","6240  >  3306 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1427","0.244382","192.168.56.115","192.168.56.201","TCP","66","3306  >  6240 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"1428","0.244413","192.168.56.201","192.168.56.115","TCP","54","6240  >  3306 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"1429","0.244814","192.168.56.115","192.168.56.201","MySQL","132","Server Greeting  proto=10 version=5.7.36 "
"1430","0.244868","192.168.56.201","192.168.56.115","MySQL","145","Login Request user=mysql db=mysql "
"1431","0.245028","192.168.56.115","192.168.56.201","TCP","60","3306  >  6240 [ACK] Seq=79 Ack=92 Win=64256 Len=0"
"1432","0.245157","192.168.56.115","192.168.56.201","MySQL","136","Response  Error 1045 "
"1433","0.245189","192.168.56.115","192.168.56.201","TCP","60","3306  >  6240 [FIN, ACK] Seq=161 Ack=92 Win=64256 Len=0"
