"No.","Time","Source","Destination","Protocol","Length","Info"
"119","1.074596","10.0.0.2","10.128.0.2","TCP","66","37367  >  80 [ACK] Seq=365 Ack=6786 Win=41984 Len=0 TSval=1381642 TSecr=63439626"
"120","1.074668","10.0.0.2","10.128.0.2","TCP","66","37366  >  80 [FIN, ACK] Seq=335 Ack=6786 Win=43648 Len=0 TSval=1381642 TSecr=63439626"
"121","1.075083","10.128.0.2","10.0.0.2","TCP","1474","80  >  37369 [ACK] Seq=3394 Ack=327 Win=31104 Len=1408 TSval=63439626 TSecr=1381637 [TCP PDU reassembled in 123]"
"122","1.075107","10.0.0.2","10.128.0.2","TCP","66","37369  >  80 [ACK] Seq=327 Ack=4802 Win=39680 Len=0 TSval=1381642 TSecr=63439626"
"123","1.075154","10.128.0.2","10.0.0.2","HTTP","2050","HTTP/1.1 200 OK  (text/html)"
"124","1.075162","10.0.0.2","10.128.0.2","TCP","66","37369  >  80 [ACK] Seq=327 Ack=6786 Win=43648 Len=0 TSval=1381642 TSecr=63439626"
"125","1.075381","10.0.0.2","10.128.0.2","TCP","66","37367  >  80 [FIN, ACK] Seq=365 Ack=6786 Win=41984 Len=0 TSval=1381642 TSecr=63439626"
"126","1.075960","10.0.0.2","10.128.0.2","TCP","66","37369  >  80 [FIN, ACK] Seq=327 Ack=6786 Win=43648 Len=0 TSval=1381642 TSecr=63439626"
"127","1.089327","10.128.0.2","10.0.0.2","TCP","66","80  >  37361 [FIN, ACK] Seq=6786 Ack=328 Win=31104 Len=0 TSval=63439630 TSecr=1381640"
"128","1.089364","10.0.0.2","10.128.0.2","TCP","66","37361  >  80 [ACK] Seq=328 Ack=6787 Win=41984 Len=0 TSval=1381646 TSecr=63439630"
"129","1.089559","10.128.0.2","10.0.0.2","TCP","66","80  >  37362 [FIN, ACK] Seq=6786 Ack=434 Win=31104 Len=0 TSval=63439630 TSecr=1381640"
"130","1.089610","10.0.0.2","10.128.0.2","TCP","66","37362  >  80 [ACK] Seq=434 Ack=6787 Win=41984 Len=0 TSval=1381646 TSecr=63439630"
"131","1.091024","10.128.0.2","10.0.0.2","TCP","66","80  >  37363 [FIN, ACK] Seq=6786 Ack=366 Win=31104 Len=0 TSval=63439631 TSecr=1381641"
"132","1.091053","10.0.0.2","10.128.0.2","TCP","66","37363  >  80 [ACK] Seq=366 Ack=6787 Win=41984 Len=0 TSval=1381646 TSecr=63439631"
"133","1.092123","10.128.0.2","10.0.0.2","TCP","66","80  >  37364 [FIN, ACK] Seq=6786 Ack=444 Win=31104 Len=0 TSval=63439631 TSecr=1381641"
"134","1.092144","10.0.0.2","10.128.0.2","TCP","66","37364  >  80 [ACK] Seq=444 Ack=6787 Win=43648 Len=0 TSval=1381646 TSecr=63439631"
"135","1.093874","10.128.0.2","10.0.0.2","TCP","66","80  >  37365 [FIN, ACK] Seq=6786 Ack=386 Win=31104 Len=0 TSval=63439631 TSecr=1381642"
"136","1.093891","10.0.0.2","10.128.0.2","TCP","66","37365  >  80 [ACK] Seq=386 Ack=6787 Win=41984 Len=0 TSval=1381647 TSecr=63439631"
"137","1.095116","10.128.0.2","10.0.0.2","TCP","66","80  >  37368 [FIN, ACK] Seq=6786 Ack=454 Win=31104 Len=0 TSval=63439632 TSecr=1381642"
"138","1.095144","10.128.0.2","10.0.0.2","TCP","66","80  >  37366 [FIN, ACK] Seq=6786 Ack=336 Win=31104 Len=0 TSval=63439632 TSecr=1381642"
"139","1.095156","10.0.0.2","10.128.0.2","TCP","66","37366  >  80 [ACK] Seq=336 Ack=6787 Win=43648 Len=0 TSval=1381647 TSecr=63439632"
"140","1.095160","10.0.0.2","10.128.0.2","TCP","66","37368  >  80 [ACK] Seq=454 Ack=6787 Win=41984 Len=0 TSval=1381647 TSecr=63439632"
"141","1.095449","10.128.0.2","10.0.0.2","TCP","66","80  >  37367 [FIN, ACK] Seq=6786 Ack=366 Win=31104 Len=0 TSval=63439632 TSecr=1381642"
"142","1.095461","10.0.0.2","10.128.0.2","TCP","66","37367  >  80 [ACK] Seq=366 Ack=6787 Win=41984 Len=0 TSval=1381647 TSecr=63439632"
"143","1.096447","10.128.0.2","10.0.0.2","TCP","66","80  >  37369 [FIN, ACK] Seq=6786 Ack=328 Win=31104 Len=0 TSval=63439632 TSecr=1381642"
"144","1.096478","10.0.0.2","10.128.0.2","TCP","66","37369  >  80 [ACK] Seq=328 Ack=6787 Win=43648 Len=0 TSval=1381647 TSecr=63439632"
"145","1.651398","10.0.0.2","10.128.0.2","HTTP","298","GET / HTTP/1.1 "
"146","1.671664","10.128.0.2","10.0.0.2","TCP","66","80  >  37370 [ACK] Seq=3394 Ack=465 Win=31104 Len=0 TSval=63439776 TSecr=1381786"
"147","1.672396","10.128.0.2","10.0.0.2","HTTP","3458","HTTP/1.1 200 OK  (text/html)"
"148","1.672442","10.0.0.2","10.128.0.2","TCP","66","37370  >  80 [ACK] Seq=465 Ack=6786 Win=41984 Len=0 TSval=1381791 TSecr=63439776"
"149","1.673427","10.0.0.2","10.128.0.2","TCP","66","37370  >  80 [FIN, ACK] Seq=465 Ack=6786 Win=41984 Len=0 TSval=1381792 TSecr=63439776"
"150","1.693826","10.128.0.2","10.0.0.2","TCP","66","80  >  37370 [FIN, ACK] Seq=6786 Ack=466 Win=31104 Len=0 TSval=63439781 TSecr=1381792"
"151","1.693878","10.0.0.2","10.128.0.2","TCP","66","37370  >  80 [ACK] Seq=466 Ack=6787 Win=41984 Len=0 TSval=1381797 TSecr=63439781"
"152","2.071407","10.0.0.2","10.128.0.2","TCP","74","37371  >  80 [SYN] Seq=0 Win=28400 Len=0 MSS=1420 SACK_PERM TSval=1381891 TSecr=0 WS=128"
"153","2.071490","10.0.0.2","10.128.0.2","TCP","74","37372  >  80 [SYN] Seq=0 Win=28400 Len=0 MSS=1420 SACK_PERM TSval=1381891 TSecr=0 WS=128"
"154","2.072986","10.0.0.2","10.128.0.2","TCP","74","37373  >  80 [SYN] Seq=0 Win=28400 Len=0 MSS=1420 SACK_PERM TSval=1381891 TSecr=0 WS=128"
"155","2.074108","10.0.0.2","10.128.0.2","TCP","74","37374  >  80 [SYN] Seq=0 Win=28400 Len=0 MSS=1420 SACK_PERM TSval=1381892 TSecr=0 WS=128"
"156","2.075810","10.0.0.2","10.128.0.2","TCP","74","37375  >  80 [SYN] Seq=0 Win=28400 Len=0 MSS=1420 SACK_PERM TSval=1381892 TSecr=0 WS=128"
"157","2.076962","10.0.0.2","10.128.0.2","TCP","74","37376  >  80 [SYN] Seq=0 Win=28400 Len=0 MSS=1420 SACK_PERM TSval=1381892 TSecr=0 WS=128"
"158","2.076974","10.0.0.2","10.128.0.2","TCP","74","37377  >  80 [SYN] Seq=0 Win=28400 Len=0 MSS=1420 SACK_PERM TSval=1381892 TSecr=0 WS=128"
"159","2.078239","10.0.0.2","10.128.0.2","TCP","74","37378  >  80 [SYN] Seq=0 Win=28400 Len=0 MSS=1420 SACK_PERM TSval=1381893 TSecr=0 WS=128"
"160","2.078301","10.0.0.2","10.128.0.2","TCP","74","37379  >  80 [SYN] Seq=0 Win=28400 Len=0 MSS=1420 SACK_PERM TSval=1381893 TSecr=0 WS=128"
"161","2.092112","10.128.0.2","10.0.0.2","TCP","74","80  >  37371 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=63439881 TSecr=1381891 WS=128"
"162","2.092164","10.0.0.2","10.128.0.2","TCP","66","37371  >  80 [ACK] Seq=1 Ack=1 Win=28416 Len=0 TSval=1381896 TSecr=63439881"
"163","2.092170","10.128.0.2","10.0.0.2","TCP","74","80  >  37372 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=63439881 TSecr=1381891 WS=128"
"164","2.092181","10.0.0.2","10.128.0.2","TCP","66","37372  >  80 [ACK] Seq=1 Ack=1 Win=28416 Len=0 TSval=1381896 TSecr=63439881"
"165","2.092295","10.0.0.2","10.128.0.2","HTTP","219","GET / HTTP/1.1 "
"166","2.092295","10.0.0.2","10.128.0.2","HTTP","272","GET / HTTP/1.1 "
"167","2.093403","10.128.0.2","10.0.0.2","TCP","74","80  >  37373 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=63439881 TSecr=1381891 WS=128"
"168","2.093439","10.0.0.2","10.128.0.2","TCP","66","37373  >  80 [ACK] Seq=1 Ack=1 Win=28416 Len=0 TSval=1381897 TSecr=63439881"
"169","2.093505","10.0.0.2","10.128.0.2","HTTP","248","GET / HTTP/1.1 "
"170","2.094628","10.128.0.2","10.0.0.2","TCP","74","80  >  37374 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=63439881 TSecr=1381892 WS=128"
"171","2.094657","10.0.0.2","10.128.0.2","TCP","66","37374  >  80 [ACK] Seq=1 Ack=1 Win=28416 Len=0 TSval=1381897 TSecr=63439881"
"172","2.094718","10.0.0.2","10.128.0.2","HTTP","287","GET / HTTP/1.1 "
"173","2.096160","10.128.0.2","10.0.0.2","TCP","74","80  >  37375 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=63439882 TSecr=1381892 WS=128"
"174","2.096249","10.0.0.2","10.128.0.2","TCP","66","37375  >  80 [ACK] Seq=1 Ack=1 Win=28416 Len=0 TSval=1381897 TSecr=63439882"
"175","2.096327","10.0.0.2","10.128.0.2","HTTP","268","POST / HTTP/1.1 "
